points,position,wins,driverId,raceId
0.0,16,0,163,436
0.0,17,0,160,436
0.0,18,0,183,436
0.0,19,0,112,436
0.0,20,0,188,436
0.0,21,0,172,436
0.0,22,0,105,436
0.0,23,0,184,436
0.0,24,0,102,436
15.0,1,1,117,437
6.0,3,0,177,437
4.0,4,0,173,437
3.0,7,0,158,437
2.0,9,0,175,437
1.0,10,0,123,437
0.0,12,0,176,437
0.0,14,0,156,437
4.0,5,0,118,437
2.0,8,0,110,437
3.0,6,0,119,437
9.0,2,1,182,437
0.0,18,0,95,437
0.0,19,0,137,437
0.0,22,0,170,437
0.0,23,0,163,437
0.0,25,0,160,437
0.0,15,0,183,437
0.0,26,0,112,437
0.0,27,0,188,437
0.0,21,0,172,437
0.0,16,0,105,437
0.0,13,0,184,437
1.0,11,0,102,437
0.0,17,0,84,437
0.0,20,0,185,437
0.0,24,0,181,437
15.0,1,1,117,438
9.0,5,0,177,438
6.0,6,0,173,438
3.0,9,0,158,438
2.0,10,0,175,438
1.0,13,0,123,438
0.0,14,0,176,438
0.0,15,0,156,438
10.0,2,0,118,438
2.0,11,0,110,438
3.0,8,0,119,438
9.0,4,1,182,438
0.0,20,0,95,438
0.0,17,0,137,438
0.0,21,0,170,438
4.0,7,0,163,438
0.0,25,0,160,438
0.0,18,0,183,438
0.0,26,0,112,438
0.0,27,0,188,438
0.0,24,0,172,438
9.0,3,1,105,438
0.0,16,0,184,438
2.0,12,0,102,438
0.0,19,0,84,438
0.0,22,0,185,438
0.0,23,0,181,438
0.0,27,0,189,439
0.0,24,0,185,439
2.0,13,0,102,439
9.0,5,1,105,439
0.0,26,0,172,439
0.0,19,0,112,439
0.0,28,0,160,439
10.0,3,0,163,439
0.0,23,0,170,439
0.0,22,0,95,439
9.0,6,1,182,439
3.0,9,0,119,439
3.0,11,0,110,439
13.0,2,0,118,439
0.0,14,0,176,439
3.0,10,0,123,439
2.0,12,0,175,439
3.0,8,0,158,439
9.0,7,0,177,439
0.0,25,0,181,439
0.0,15,0,184,439
0.0,21,0,84,439
0.0,16,0,156,439
0.0,20,0,188,439
0.0,17,0,137,439
0.0,18,0,183,439
10.0,4,0,173,439
24.0,1,2,117,439
24.0,1,2,117,440
10.0,6,0,177,440
12.0,5,0,173,440
3.0,10,0,158,440
8.0,8,0,175,440
3.0,13,0,123,440
0.0,15,0,176,440
0.0,17,0,156,440
13.0,3,0,118,440
3.0,12,0,110,440
3.0,11,0,119,440
18.0,2,2,182,440
4.0,9,0,95,440
0.0,19,0,137,440
0.0,20,0,170,440
13.0,4,0,163,440
0.0,22,0,160,440
0.0,21,0,183,440
0.0,23,0,112,440
0.0,24,0,188,440
0.0,18,0,172,440
9.0,7,1,105,440
0.0,16,0,184,440
2.0,14,0,102,440
0.0,25,0,84,440
0.0,26,0,185,440
0.0,27,0,181,440
0.0,28,0,189,440
28.5,1,3,117,441
11.5,6,0,177,441
13.0,5,0,173,441
3.0,11,0,158,441
8.0,8,0,175,441
3.0,14,0,123,441
0.0,15,0,176,441
0.0,19,0,156,441
13.0,4,0,118,441
3.0,13,0,110,441
3.0,12,0,119,441
18.0,2,2,182,441
4.0,10,0,95,441
0.0,20,0,137,441
0.0,21,0,170,441
15.0,3,0,163,441
0.0,16,0,160,441
0.0,22,0,183,441
0.0,24,0,112,441
0.0,25,0,188,441
0.0,18,0,172,441
9.5,7,1,105,441
0.0,17,0,184,441
